gene	maximum_effective_size	size
MIR8070	88	88
USP47	9994	120465
H3P33	370	370
DKK3	9549	53563
LINC02547	3308	30911
RP13-631K18.3	899	6086
RP13-631K18.5	550	2551
MICAL2	6307	265137
MIR6124	85	85
RP11-265D17.2	500	1748
RP11-573E11.2	384	4684
PARVA	8627	157794
RP11-51B23.3	519	2885
CTD-2007B22.1	722	49170
TEAD1	9417	270317
RP11-47J17.3	489	1233
RP11-47J17.1	419	639
ENSG10010134865.1	172	172
RP11-47J17.2	566	1740
LINC00958	2013	28057
RASSF10-DT	670	8070
RASSF10	2804	2804
CTC-497E21.5	467	80225
RP11-413N13.1	149	149
ARNTL	3862	110615
RN7SKP151	316	316
BTBD10	2439	75290
RP11-15D14.4	1341	1341
RP11-15D14.1	705	705
RP11-15D14.2	330	779
PTH	799	4128
HMGN2P36	409	409
FAR1	5820	63679
FAR1-IT1	368	823
RPL39P26	158	158
CENPUP1	1202	1534
RP11-23B7.4	235	235
LINC02548	1455	63986
RP11-98J9.2	516	52657
LINC02545	306	25755
RNA5SP331	107	107
LINC02683	684	3414
SPON1	5052	305411
RNA5SP332	115	115
SPON1-AS1	240	10846
RRAS2	2343	86585
RP11-140L24.3	512	891
COPB1	3481	56588
RNU7-49P	62	62
RP11-140L24.4	1221	26562
PSMA1	1527	138762
PDE3B	5995	228241
MORF4L1P3	950	950
CYP2R1	2325	14792
CALCB	2258	177346
CALCP	212	469
CALCA	1837	5684
OR7E41P	1024	1024
INSC	2954	134785
ENSG10010135580.1	86	86
LINC02751	939	51315
RP11-531H8.2	853	50631
RP11-396O20.1	693	99893
RP11-396O20.2	1682	57634
RP11-222N13.3	2891	19202
LINC02682	1587	20424
SOX6	9304	773143
MIR6073	89	89
CTD-3096P4.1	197	8326
AKR1B1P3	588	588
RN7SL188P	285	285
C11orf58	4258	145209
PLEKHA7	5530	237118
RN7SKP90	335	335
RP11-466H18.1	321	321
OR7E14P	1311	39027
RPS13	777	3328
SNORD14A	91	91
SNORD14B	90	90
PIK3C2A	8227	130254
RNU6-593P	112	112
CTD-3236F5.1	290	290
RP11-452G18.1	454	820
NUCB2	3262	141828
RP11-452G18.2	873	873
RP11-452G18.4	1113	2651
NCR3LG1	6364	25542
KCNJ11	3412	24160
RP1-239B22.5	2883	2883
ABCC8	6565	84397
SDHCP4	510	510
RP1-239B22.6	474	15773
USH1C	3241	50522
OTOG	9984	99892
RP11-358H18.3	699	2547
LINC02729	683	1729
MYOD1	1803	2566
KCNC1	7965	122031
SERGEF	1525	225000
RP1-59M18.2	688	22390
TPH1	5325	28715
SAAL1	1573	36153
HIGD1AP5	259	259
SAA3P	642	3661
MRGPRX3	1639	17534
RP11-113D6.6	1027	49310
RP11-113D6.15	2715	2802
MRGPRX12P	979	979
MRGPRX4	1444	1444
GLTPP1	622	622
MRGPRX13P	681	681
SLC25A51P4	2945	5425
SAA4	630	5448
SAA2-SAA4	743	17213
SAA2	1022	9446
RNA5SP333	118	118
ST13P5	1110	1110
SAA1	675	3718
RNA5SP334	118	118
HPS5	4840	43531
GTF2H1	3012	44751
MIR3159	74	74
LDHA	2305	13866
AC084117.3	270	1123
LDHC	2035	39746
RP11-613F22.7	757	757
LDHAL6A	2555	23778
TSG101	2101	58616
YWHABP2	713	713
RP11-613F22.8	630	1213
RP11-613F22.6	433	433
UEVLD	4207	59139
SPTY2D1OS	1437	21475
RP11-504G3.4	943	9591
RP11-504G3.2	768	768
SPTY2D1	5601	28389
SRSF3P1	499	499
TMEM86A	3607	11664
IGSF22	4285	21919
RP11-1081L13.4	874	34032
PTPN5	3871	64794
RP11-1081L13.6	1867	3302
MRGPRX8P	778	778
MRGPRX7P	952	952
RP11-1081L13.3	1718	2474
MRGPRX6P	988	988
MRGPRX5P	961	961
MRGPRX1	1190	5695
RP11-583F24.8	707	4737
MRGPRX11P	961	961
MRGPRX10P	958	958
MRGPRX9P	742	742
MRGPRX2	2072	6263
ZDHHC13	6304	59324
CSRP3	1457	28542
CSRP3-AS1	516	84652
E2F8	3706	17558
PCNAP4	730	730
RP11-428C19.5	648	8476
NAV2	11501	770878
NAV2-IT1	506	4531
RNA5SP335	110	110
NAV2-AS5	3307	4558
NAV2-AS4	1181	9007
MIR4486	63	63
ENSG10010136773.1	136	136
NAV2-AS6	1686	1686
MIR4694	80	80
NAV2-AS3	598	2639
NAV2-AS2	782	5458
NAV2-AS1	660	949
RP11-371I20.2	3736	3736
DBX1	1242	4321
HTATIP2	1830	20098
PRMT3	4159	121781
HMGB1P40	540	857
RP11-701I24.4	458	458
SLC6A5	6876	59692
NELL1	3329	906136
RP11-701I24.3	396	873
RNA5SP336	117	117
RP11-670N15.2	390	390
RP11-670N15.1	723	2510
CTD-2302A16.2	1177	1177
RNA5SP337	109	109
ANO5	7315	500909
RP11-265F24.1	2525	159600
CTD-2019O4.1	477	3554
CTD-3064C13.1	516	1048
CTD-2140G10.2	2536	54516
SLC17A6	3665	41123
CTD-2140G10.4	172	1082
LINC01495	827	46401
RP11-34N19.1	504	18310
FANCF	3291	3291
GAS2	2286	187547
RNA5SP338	85	85
SVIP	4479	16501
RP11-17A1.3	2800	116014
CCDC179	848	13553
LINC02718	807	48479
RP11-787P24.4	693	7529
WIZP1	2299	2299
MIR8054	86	86
RP11-787P24.2	123	123
THAP12P4	2266	2363
RP11-713P14.1	881	881
LINC02726	683	66383
RP11-945A11.2	650	46926
RNU6-783P	105	105
RP11-747E23.1	596	7423
LINC02686	554	26742
LUZP2	5212	585669
CTC-830E23.1	301	301
RP11-54J7.2	491	491
RPL36AP40	321	321
RP11-46P12.1	322	322
LINC02699	827	47261
RP11-20J1.1	348	2621
RP11-336F14.1	1552	1612
ANO3	6308	474448
RP11-430L3.2	1715	24776
ANO3-AS1	1412	45712
RP11-485O14.1	362	362
MUC15	3387	13232
SLC5A12	6285	56408
FIBIN	2976	2976
BBOX1	2035	87085
BBOX1-AS1	879	172928
CCDC34	2109	32408
LGR4	5250	106830
LGR4-AS1	1350	10705
RP11-159H22.1	279	279
LIN7C	4842	12352
BDNF-AS	4193	191402
MIR8087	78	78
RNA5SP339	122	122
RP11-587D21.1	376	376
LINC00678	798	17002
BDNF	4766	67166
RP11-587D21.4	358	181337
CBX3P1	554	554
HSP90AA2P	2196	2196
RP11-406D1.2	806	40907
KIF18A	3417	87538
MIR610	96	96
METTL15	4304	418794
ATP5MGP8	298	298
RN7SKP158	326	326
AC104978.1	391	391
MIR8068	68	68
RP11-22P4.2	747	2510
LINC02758	520	4287
LINC02742	1316	361716
OR2BH1P	864	864
RP11-466I1.1	492	106779
CTD-2063L20.1	911	911
LINC02755	814	653451
RP11-460B17.1	1673	2320
RP11-460B17.2	563	11907
CTD-3012A18.1	621	70055
LINC02546	1355	37190
HNRNPRP2	743	743
CTD-3138F19.1	576	167806
RN7SL240P	286	286
RPL7AP58	802	802
LINC01616	2280	2280
KCNA4	4190	7301
RP11-624D11.2	761	278936
RP4-562D20.2	144	144
FSHB	1890	4248
ARL14EP	3417	15120
RPL12P30	499	499
MPPED2	5591	202380
RP4-710M3.2	365	3717
MPPED2-AS1	2616	48454
RP4-535H23.3	3585	76647
DCDC1	7298	539442
CYCSP25	316	316
RP1-296L11.1	576	8864
DNAJC24	2970	62996
IMMP1L	1905	77245
ELP4	8093	280570
Z83001.1	3945	149830
PAX6	6944	33183
PAUPAR	2965	190099
RP1-65P5.6	1191	292275
RP1-17K7.2	822	5340
RP1-17K7.3	241	418
RP1-17K7.1	326	7262
EIF4A2P5	499	602
RCN1	2653	14649
RP1-65P5.3	150	7949
THEM7P	764	231361
RP1-65P5.5	976	11067
WT1	3186	47790
WT1-AS	3828	23252
ENSG10010139939.1	109	109
ENSG10010136418.1	137	137
ENSG10010139009.1	234	234
ENSG10010137092.1	121	121
ENSG10010138329.1	294	294
ENSG10010135885.1	275	275
EIF3M	5047	22467
HNRNPA3P9	979	979
CCDC73	4381	191942
RP1-181J22.1	347	347
PRRG4	5543	28194
QSER1	9706	100506
DEPDC7	2012	17707
TCP11L1	3390	66527
PIGCP1	895	895
LINC00294	3306	3306
CSTF3	2911	85184
CSTF3-DT	3697	29942
RPL29P23	442	442
RP1-89D4.1	402	402
HIPK3	7614	100352
KIAA1549L	12933	297995
RP1-130L23.1	390	390
RP1-305G21.1	298	298
RP4-541C22.5	648	31482
C11orf91	811	2541
RP4-541C22.8	789	24207
CD59	7724	33470
FBXO3	7410	33605
FBXO3-DT	386	972
RP11-646J21.6	486	3308
RP11-646J21.7	742	742
LINC02722	547	874
RP11-646J21.4	321	1034
LINC02721	1595	8506
LMO2	2081	33501
RP13-786C16.1	1158	1158
RP11-734J23.4	1167	2166
CAPRIN1	5514	50880
NAT10	3973	42054
ABTB2	4905	207024
MMADHCP2	886	886
RP1-53C18.3	287	287
CIR1P3	479	770
CAT	2291	33127
ELF5	2450	46403
RP4-594L9.2	389	24911
LINC02707	564	3107
EHF	5399	42196
RP11-350D17.3	562	562
RP4-743O11.1	294	294
APIP	4583	63286
PDHX	2659	104763
MIR1343	84	84
RP4-607I7.1	2106	5378
CD44	5431	93521
CD44-AS1	587	4643
RP1-68D18.2	704	1458
SLC1A2	12006	168859
SLC1A2-AS1	776	4197
AC090625.1	210	210
RP4-683L5.1	518	1946
PAMR1	2842	98478
RP5-945I17.2	537	5881
FJX1	2406	2406
RP1-276E15.1	471	4646
TRIM44	12994	155233
RP11-698N11.6	942	14332
KRT18P14	1250	1250
RP11-698N11.5	2138	2749
RP11-698N11.2	607	3689
LDLRAD3	3814	288156
RP5-916O11.3	1667	1667
RP5-916O11.2	494	16580
RPL12P31	450	450
MIR3973	107	107
RP11-1110F20.1	1654	1654
COMMD9	2949	20166
PRR5L	3930	168917
RP11-514F3.4	535	2283
RP11-514F3.5	151	1730
RP11-219O3.2	478	676
TRAF6	7885	26504
RP11-545D22.1	177	177
RAG1	6588	82448
RAG2	2818	22706
IFTAP	3608	81327
CTD-2119L1.1	883	1551
ENSG10010134776.1	96	96
RPL7AP56	791	791
LINC02760	376	16063
RP11-159D8.2	632	632
LRRC6P1	885	1411
RP11-63D14.1	510	1192
LINC02759	1574	28121
LINC01493	1256	39873
RP11-313M3.2	2383	137008
RP11-313M3.1	515	515
RNU6-99P	107	107
RP11-810F22.1	607	607
RP11-40H19.1	808	808
RP11-454H19.2	5356	5356
LRRC4C	4054	1345571
RP11-407P18.1	3818	68899
RNU6-365P	106	106
RP11-63C8.1	578	31910
LINC02741	1539	195598
RP11-124G5.1	553	553
RP11-124G5.2	192	192
LINC01499	1933	143200
RP11-375D13.1	422	422
RP11-375D13.4	533	20078
RP11-375D13.3	270	445
LINC02745	1085	170471
LINC02740	855	70430
CTD-2537L20.1	224	224
RP11-111A24.2	1448	2296
RP11-111A24.1	391	391
HNRNPKP3	1882	148632
API5	3726	32567
RP11-484D2.2	787	30549
TTC17	4488	136014
RP11-484D2.5	444	6790
RP11-484D2.4	183	5213
RN7SKP287	266	266
PPIAP41	480	480
CTBP2P6	1229	1229
RP11-472I20.3	689	116958
MIR670	98	98
MIR670HG	897	1090
RP11-472I20.4	2814	261142
MIR129-2	90	90
HSD17B12	4292	175938
RP11-472I20.5	468	468
RPL23AP63	471	471
PHBP2	806	806
RP11-472I20.6	804	804
RP11-613D13.5	4413	53210
RP11-613D13.10	289	492
ALKBH3	1557	39464
SEC14L1P1	2181	2181
ALKBH3-AS1	2037	11656
RP11-613D13.4	743	80099
C11orf96	1308	18537
RP11-613D13.8	2045	3420
ACCSL	1820	11997
ACCS	3373	18313
CTD-2609K8.3	464	942
EXT2	10037	156315
ALX4	5727	49700
RP11-58K22.1	520	1966
RP11-58K22.2	792	916
CD82	2212	55932
RP11-58K22.5	543	830
RP11-58K22.4	567	1932
RPL34P22	318	318
RP11-244C20.2	150	150
LINC02704	789	1439
TSPAN18-AS1	628	17301
TSPAN18	4557	205959
TP53I11	3703	65404
LINC02685	1592	4259
RP11-255G5.1	858	35788
PRDM11	10730	139305
CTD-2560E9.3	567	19478
SYT13	5165	46040
CTD-2560E9.5	449	766
LINC02696	3326	12120
LINC02687	2597	17115
RP11-430H10.4	606	126588
RP11-430H10.5	3536	15156
RP11-430H10.3	561	1081
RP11-958J22.1	3626	55621
RP11-958J22.2	265	265
RP11-958J22.3	564	950
CHST1	3906	17934
RP11-495O11.1	249	1163
MIR7154	73	73
CTD-2210P24.1	2765	25751
CTD-2210P24.2	860	1773
LINC02690	1853	2826
LINC02716	649	927
SLC35C1	3429	8945
CTD-2210P24.6	469	12040
CRY2	4204	36131
MAPK8IP1	3180	20815
RP11-618K13.2	409	521
C11orf94	760	760
PEX16	1668	9150
LARGE2	2552	7476
PHF21A	8954	192136
RP11-702F3.1	605	741
RP11-702F3.3	1206	54076
FBLIM1P2	879	879
LINC02710	1571	7289
CTD-2589M5.5	653	886
LINC02489	354	18193
CREB3L1	2673	43748
DGKZ	5737	47650
MIR4688	83	83
MDK	1339	3082
CHRM4	3044	7988
AMBRA1	5351	197712
RP11-425L10.1	498	498
MIR3160-1	85	85
MIR3160-2	81	81
CTD-2117H17.2	1178	14861
HARBI1	1967	15049
ATG13	4348	57292
ARHGAP1	3395	23540
ZNF408	2229	4883
F2	1990	20311
CKAP5	7172	103261
MIR5582	68	68
ENSG10010138455.1	108	108
SNORD67	111	111
LRP4-AS1	1540	28010
LRP4	8155	61926
RP11-411D10.3	1961	8441
C11orf49	2141	227697
CTD-2384B9.1	919	919
RP11-390K5.3	332	7698
ARFGAP2	2937	12827
RP11-390K5.6	574	1283
PACSIN3	2009	8922
MIR6745	127	127
RP11-390K5.1	362	362
DDB2	3101	24753
RP11-17G12.2	610	1534
ACP2	2200	9605
NR1H3	2731	20734
MADD	6005	60871
MADD-AS1	492	1454
RP11-125F14.2	199	199
MYBPC3	4217	21297
SPI1	1374	23688
RP11-750H9.5	2732	27861
MIR4487	73	73
SLC39A13	3553	9365
PSMC3	1580	7705
RAPSN	1622	11380
CELF1	7666	99637
RP11-750H9.7	430	1285
RN7SL652P	300	300
NDUFS3	3333	19227
PTPMT1	2462	8032
KBTBD4	3079	6780
RNU5E-10P	118	118
RP11-76I23.7	553	553
FAM180B	1403	2517
C1QTNF4	1413	4745
MTCH2	2522	25293
AGBL2	3586	55799
FNBP4	4035	50950
NUP160	5376	70469
RP11-692M12.5	211	211
RNA5SP340	107	107
YPEL5P2	359	359
RP11-793I11.1	285	285
PTPRJ	7851	190284
PTPRJ-AS1	301	1450
MIR3161	77	77
OR4B1	930	930
OR4B2P	882	882
OR4X2	912	912
OR4X1	918	918
OR4S1	930	930
OR4C3	1036	3552
OR4C4P	931	7097
OR4C5	981	981
OR4C2P	1064	1064
OR4C10P	931	931
OR4C9P	925	925
OR4R1P	463	463
OR4A47	930	930
OR4A48P	391	391
OR4A46P	933	933
OR4A40P	948	948
OR4A43P	908	908
OR4A45P	901	901
OR4A41P	928	928
OR4A42P	938	938
OR4A44P	948	948
RP11-56P9.5	931	5127
RP11-56P9.10	3707	20459
RP11-56P9.6	816	5448
RP11-56P9.4	755	1844
TRIM51CP	1357	6202
RP11-56P9.8	440	1883
TRIM51GP	1625	8503
TRIM53CP	1358	6014
RP11-56P9.11	1353	8631
TRIM49B	2162	10951
CTD-2132H18.6	1444	1889
TRIM64C	1353	5399
CTD-2132H18.5	573	1692
CTD-2132H18.3	249	249
UBTFL7	1191	1191
RP11-107P7.1	364	364
RP11-107P7.6	3006	3006
RP11-107P7.2	465	465
TRIM77BP	1353	7561
UBTFL9	1148	1148
FOLH1	4110	63547
CTD-2026G22.1	1035	73956
TYRL	441	10699
CBX3P8	525	525
RP11-61N20.3	959	959
RP11-707M1.1	2196	251874
RP11-707M1.7	795	7776
RP11-707M1.9	604	1886
TRIM51FP	1353	6181
RP11-163O19.16	1091	3046
RP11-163O19.1	2392	32326
RP11-163O19.11	739	5323
RP11-163O19.10	529	2242
TRIM51DP	596	1694
RP11-163O19.3	493	1095
RP11-163O19.8	1516	1516
OR4A1P	920	920
OR4A49P	632	632
OR4A18P	1088	1088
OR4A19P	1103	1103
OR4R3P	838	838
OR4C13	1029	1029
OR4C12	1063	1063
OR4C48P	898	898
OR4C45	921	921
OR4C49P	900	900
GTF2IP11	420	2007
RP11-347H15.1	962	20286
RP11-347H15.7	1432	24545
RP11-347H15.8	2711	10550
PHKG1P3	490	1208
RP11-347H15.2	1113	1113
SEPTIN7P11	1005	18625
RP11-347H15.3	185	185
LINC02750	524	6078
RP11-574M7.1	810	54026
RP11-574M7.2	1042	13275
OR4C50P	930	930
OR4C46	930	930
OR4C7P	919	919
OR4R2P	597	597
OR4A4P	930	930
OR4A3P	871	871
OR4A2P	913	913
OR4A8	945	945
OR4A7P	910	910
OR4A5	1071	1071
OR4A6P	970	970
TRIM48	1467	8960
RP11-72M10.2	229	229
RP11-72M10.4	799	5303
RP11-72M10.8	341	341
TRIM51HP	1823	6388
RP11-72M10.5	802	2771
OR4A11P	906	906
OR4A12P	918	918
OR4A16	987	987
OR4A15	945	945
OR4A9P	944	944
OR4X7P	192	192
OR4A10P	928	1893
OR4A17P	904	904
OR4A13P	942	942
OR4A50P	908	2570
OR4A21P	944	944
OR4C1P	1569	4535
OR4C14P	923	923
OR4C15	1113	1113
OR4C16	933	933
OR4C11	2737	5286
OR4P4	2086	5197
OR4S2	2211	4528
OR4C6	1020	3896
OR4V1P	1140	1140
OR4P1P	1136	1136
RP11-674C21.9	345	2020
OR5D2P	929	929
OR5D3P	3685	5846
OR5D17P	981	981
OR5D13	945	945
OR5D15P	942	942
OR5D14	945	945
OR5L1	1110	1110
OR5D18	942	942
OR5L2	936	936
OR5D16	987	987
OR9M1P	3163	8201
RP11-738O11.9	901	17312
RP11-738O11.12	112	112
RP11-738O11.13	1582	6969
TRIM51	1629	8514
OR5W1P	938	938
OR5W2	933	933
OR5I1	945	945
OR10AF1P	805	805
OR10AK1P	415	415
OR10AG1	2807	4191
OR7E5P	706	706
OR5F1	945	945
OR5F2P	941	941
OR5AS1	7860	10538
OR5AQ1P	1534	5946
OR5J1P	939	939
OR5BE1P	1176	2040
OR8I2	933	933
OR8I4P	141	141
OR8H2	3092	3972
OR5BN2P	618	618
OR8H3	939	939
OR5BN1P	829	829
OR8J3	3806	5481
OR8K4P	872	872
OR8K5	924	924
OR5J7P	422	422
OR5J2	939	939
OR8V1P	873	873
RP11-444K7.8	501	501
OR8J2	2883	6238
OR5T2	2062	2974
OR5T3	969	969
OR5T1	1471	2666
OR8H1	2927	3793
OR8I1P	931	931
OR8K3	2438	5496
FAM8A2P	1142	1142
OR8K2P	927	927
OR8K1	960	960
OR8J1	1320	7221
RPL5P29	894	894
OR8U1	930	930
OR8L1P	955	955
OR5AL2P	920	920
OR5AL1	985	985
OR8U3	975	975
OR5M4P	925	925
CTD-3051L14.15	4672	14132
OR5M9	933	933
OR5M3	1400	4079
OR5M2P	4242	8553
OR5M8	936	936
CTD-3051L14.13	653	653
OR5M7P	972	972
CTD-3051L14.14	623	623
OR5M6P	937	937
OR5M5P	936	936
OR5M11	918	918
OR5M10	948	948
OR5M13P	937	937
OR5M1	4302	5639
OR5AM1P	1032	1032
OR5M12P	929	929
OR5AP1P	940	940
OR5AP2	951	951
OR5AR1	933	933
OR2AH1P	2744	7120
TMEM230P2	259	259
OR9G1	3611	4790
RP11-100N3.2	147	147
OR9G3P	918	918
OR9G4	2608	7475
MIR6128	109	109
RP11-100N3.6	106	106
OR9G2P	880	880
OR5G1P	946	946
OR5G4P	760	760
OR5G5P	939	18567
OR5G3	944	944
LINC02735	2691	29601
FADS2B	1446	37273
OR5AK3P	930	930
OR5AK2	930	930
OR5AK1P	922	922
OR5BQ1P	315	315
OR5AK4P	903	903
OR5AO1P	300	300
OR5BP1P	546	546
LRRC55	5407	9971
APLNR	3609	3659
TNKS1BP1	5952	25315
RP11-872D17.4	311	2356
SSRP1	6296	9907
P2RX3	3792	34045
PRG3	869	4382
PRG2	1431	3871
RP11-872D17.8	1639	36695
SLC43A3	2619	20627
RNA5SP341	117	117
RN7SKP259	333	333
RTN4RL2	2224	17007
RP11-624G17.3	684	1042
SLC43A1	2514	31247
RN7SL605P	281	281
TIMM10	668	2340
SMTNL1	1649	7634
UBE2L6	1573	16629
RPS4XP13	789	789
SERPING1	2849	21785
AP000662.4	2790	14767
MIR130A	89	89
YPEL4	4000	4858
CLP1	1931	13678
ZDHHC5	4443	33436
MED19	1529	8610
TMX2-CTNND1	5920	105850
TMX2	1697	28381
PPIAP42	487	487
SELENOH	1454	2305
RP11-691N7.6	2355	62993
BTBD18	3044	8268
CTNND1	7540	66304
OR5BA1P	5464	11641
RP11-734C14.2	250	250
OR5AZ1P	943	943
OR5BD1P	817	817
CYCSP26	320	320
OR9Q1	2488	157736
RNU6-899P	107	107
OR6Q1	954	954
VN2R9P	953	953
RP11-659P15.1	1890	16029
RP11-659P15.2	1289	3061
OR9L1P	933	1256
OR9I3P	942	942
OR9I1	3184	8789
OR9I2P	903	903
OR5BL1P	624	624
OR9Q2	3774	4984
OR1S2	941	941
OR1S1	1474	3365
OR10Q1	1037	1037
EIF4A2P3	1055	1055
OR10W1	1469	1469
OR10Q2P	940	940
OR5BC1P	739	739
OR5B19P	928	928
OR5B10P	642	642
AP000435.3	496	496
OR5B17	946	946
OR5B1P	928	928
OR5B15P	904	904
OR5B3	1046	4411
OR5B2	2210	6884
OR5B12	1807	3682
RP11-655C2.4	1526	1708
RP11-655C2.3	585	7871
OR5B21	1299	1299
LPXN	2099	51350
ZFP91	5776	42488
ZFP91-CNTF	2319	45468
CMB9-55A18.1	1524	1524
CNTF	1902	3069
AP001350.4	1094	1094
GLYAT	2024	91549
AP000445.1	741	6776
AP000445.2	783	12055
TMA16P1	618	618
GLYATL2	1560	70151
GLYATL1P2	902	15159
GLYATL1	2281	138130
RP11-780O24.2	643	11675
RP11-142C4.6	3360	125017
RP11-142C4.4	696	696
GLYATL1P1	1607	15334
RP11-142C4.5	1122	4251
GLYATL1P4	906	8235
GLYATL1B	909	8480
FAM111B	3506	20228
FAM111A-DT	2659	12883
AP001258.5	490	490
FAM111A	6189	12292
DTX4	6003	37159
MPEG1	4418	4418
RN7SL42P	294	294
WARS1P1	454	4127
SLC25A47P1	414	414
RP11-1036E20.9	2805	15158
RP11-1036E20.7	2148	2148
RN7SL435P	282	282
OR5AN2P	896	896
OR5BR1P	1330	1330
OR5AN1	8468	12820
OR5BB1P	939	939
OR5A2	9444	9445
OR5A1	8612	14912
OR4D6	945	945
OR4D10	2482	6047
OR4D8P	930	930
OR4D11	936	936
OR4D9	6123	9336
OR4D7P	942	942
CMB9-60A24.1	1137	13281
LINC02739	1482	5986
AP000442.1	748	73939
OSBP	4713	41377
MIR3162	82	82
PATL1	4129	32322
AP000640.2	683	6730
RN7SKP192	327	327
OR10V1	930	930
STX3	6154	92427
OR10Y1P	974	974
OR10V3P	725	725
OR10V2P	764	764
AP000640.10	1705	2398
FABP5P7	405	405
MRPL16	1083	4639
CBLIF	1623	16227
TCN1	1486	13690
OOSP3	850	17673
SRD5A3P1	949	949
OOSP1	830	19049
RP11-736I10.8	888	27268
OOSP4A	577	6114
OOSP4B	1483	53058
OOSP2	1499	7636
MS4A3	1618	14529
RP11-736I10.2	737	1052
MS4A2	3648	10207
LINC02705	385	1136
MS4A6A	2416	12652
MS4A4A	4635	132424
MS4A4E	2465	42868
MIR6503	86	86
MS4A6E	1187	69342
MS4A7	2956	17467
MS4A14	3401	39227
MS4A5	739	25643
MS4A1	3556	14907
MS4A12	1167	14653
MS4A13	949	27330
MS4A19P	361	30563
LINC00301	1429	71539
MS4A8	1311	16223
MS4A18	1433	14909
MS4A15	2110	19867
MS4A10	2311	15973
RP11-804A23.1	355	7808
RP11-804A23.2	501	6970
RP11-804A23.4	491	9276
CCDC86	2567	8969
PTGDR2	2881	5018
ZP1	1954	8132
PRPF19	2337	16039
RP11-881M11.2	810	2954
RP11-881M11.1	405	887
TMEM109	2129	9286
RP11-881M11.4	2572	9059
TMEM132A	3981	12700
SLC15A3	4579	15594
CD6	3252	48698
RNU6-933P	107	107
RP11-881M11.8	734	12206
CD5	3127	25364
VPS37C	2673	31359
AP000437.3	2085	2085
PGA3	1627	9792
PGA4	3318	9348
CTD-2331C18.5	267	21366
PGA5	1382	10270
VWCE	3536	37031
DDB1	4920	43146
TKFC	4678	20076
CYB561A3	4094	13530
RP11-286N22.14	2234	2234
TMEM138	2839	7166
TMEM216	1306	6504
CPSF7	3695	27391
RP11-286N22.6	878	878
RP11-286N22.8	6012	56603
SDHAF2	1186	16692
RN7SL23P	275	275
PPP1R32	1532	9812
RP11-286N22.10	1193	10210
MIR4488	62	62
LRRC10B	2270	2270
SYT7	7230	67435
RP11-286N22.16	895	895
RP11-794G24.1	1831	2744
RP11-855O10.2	2349	19109
RPLP0P2	3525	24414
RP11-855O10.3	462	1038
DAGLA	5799	66611
MYRF-AS1	2466	11163
MYRF	5940	35883
TMEM258	1692	24302
MIR611	67	67
FEN1	2016	4328
FADS2	5073	74375
FADS1	4364	29692
MIR1908	80	80
FADS3	5314	18533
MIR6746	63	63
RAB3IL1	2486	22969
RNU6-1243P	107	107
BEST1	5772	15453
FTH1	1203	7917
RP11-810P12.7	1697	1697
RP11-810P12.1	852	852
LINC02733	2938	32322
RP11-810P12.6	171	171
RP11-810P12.8	988	7298
INCENP	4114	29172
EEF1DP8	536	536
SCGB1D1	453	3324
SCGB2A1	520	5271
RP11-703H8.9	353	47123
SCGB1D2	455	2574
SCGB2A2	1305	3003
SCGB1D4	446	2795
NPM1P35	868	868
RP11-703H8.7	485	1180
ASRGL1	2270	55965
RCC2P6	1557	2023
CTD-2531D15.5	590	1857
SCGB1A1	466	18093
CTD-2531D15.4	510	4880
AHNAK	18761	122694
RP11-864I4.3	264	4707
RP11-864I4.4	391	1701
EEF1G	2496	14491
RP11-864I4.1	5064	31929
MIR6747	61	61
TUT1	2826	16593
MTA2	3083	8652
EML3	3665	10558
RP11-831H9.3	92	245
ROM1	1358	3395
B3GAT3	2056	6859
GANAB	3906	21901
INTS5	3285	6455
RP11-831H9.11	577	15485
C11orf98	774	2394
LBHD1	2915	9439
CSKMT	2870	3188
SNORA57	149	149
UQCC3	2288	3414
UBXN1	2073	2620
LRRN4CL	2212	3125
BSCL2	3344	20557
HNRNPUL2-BSCL2	4001	37110
GNG3	864	1526
HNRNPUL2	5214	14828
TTC9C	1833	12225
ZBTB3	2972	5866
POLR2G	1556	5146
RP11-727F15.11	487	487
TAF6L	2023	15986
TMEM223	1273	20378
RP11-727F15.12	763	763
TMEM179B	1043	2999
MIR6748	71	71
NXF1	4128	14180
MIR6514	70	70
STX5	1794	25192
RP11-727F15.13	382	382
RNU6-118P	102	102
RP11-727F15.9	565	1810
TEX54	485	485
WDR74	1736	9468
RNU2-2P	191	191
SNHG1	3771	3970
SNORD22	126	125
SNORD30	70	70
SNORD28	75	75
SNORD27	72	72
SNORD26	75	75
SNORD25	69	69
SLC3A2	2843	32877
CHRM1	2646	13129
AP000438.2	749	8816
RN7SL259P	253	253
SLC22A6	2151	48583
CMB9-43M24.1	996	23426
SLC22A8	7578	26688
RP11-959F10.4	601	601
TUBAP7	1342	1342
SLC22A24	2101	64282
RPL29P22	459	459
SLC22A25	3699	65877
RP11-959F10.6	448	1158
CCND2P1	799	920
AP000438.4	421	421
SLC22A10	3370	43762
SLC22A9	2366	40510
PLAAT5	3042	29791
CMB9-14B22.1	1252	1569
RP11-838I13.5	335	5127
LGALS12	1816	10723
PLAAT4	938	9655
PLAAT2	738	10610
PLAAT3	2594	43689
RP11-697H9.3	573	5364
ATL3	6899	47835
IMMP1LP1	488	488
RP11-697H9.2	423	21286
RTN3	4917	78446
RP11-697H9.5	169	169
