gene	maximum_effective_size	size
ZFAND1	2719	31570
ZFAND2A	1084	8689
ZFAND3	3138	334898
ZFAND4	3821	57281
ZFAND5	5841	13823
ZFAND6	2594	78826
ZFAS1	4526	21423
ZFP36L1	3094	8594
ZFP41	4786	15885
ZFP62	4010	13675
ZFP64	3057	152646
ZFPL1	2551	4189
ZFPM1	5432	83752
ZFR	4717	90391
ZFYVE19	2913	7999
ZFYVE21	4453	17939
ZFYVE9	7243	206583
ZG16B	1468	9417
ZKSCAN5	5626	30039
ZMAT2	1544	8007
ZMAT5	2468	36056
ZMIZ1	7615	247554
ZMPSTE24	3357	36140
ZMYM1	4608	83688
ZMYM2	10139	133153
ZMYM4	7366	153350
ZMYND11	4229	120173
ZMYND19	1395	8432
ZNF131	3340	126846
ZNF132	2962	7340
ZNF140	2349	27053
ZNF146	3780	24170
ZNF148	9514	149657
ZNF169	2716	42532
ZNF181	5792	11224
ZNF197	7530	63584
ZNF20	3004	47513
ZNF204P	2397	2397
ZNF207	13740	31754
ZNF211	3773	13647
ZNF213-AS1	4967	43039
ZNF217	5790	42837
ZNF22	2103	4404
ZNF224	3980	15548
ZNF226	5972	13309
ZNF227	3055	29722
ZNF230-DT	2588	6403
ZNF250	6364	25672
ZNF26	17697	46588
ZNF267	4999	43551
ZNF268	13390	33424
ZNF273	3757	60795
ZNF274	4852	30534
ZNF277	2580	137240
ZNF280D	4902	103911
ZNF282	3651	30693
ZNF283	5684	24697
ZNF285	6031	19311
ZNF287	7639	22251
ZNF3	3473	18516
ZNF302	3839	8759
ZNF304	4423	8628
ZNF317	4186	23028
ZNF32	1201	5022
ZNF322	4882	25370
ZNF324B	2978	6223
ZNF331	5042	60743
ZNF335	4454	23544
ZNF33A	6196	54439
ZNF33B	5982	64386
ZNF346	4314	58494
ZNF350	2355	22517
ZNF350-AS1	4562	32234
ZNF358	1968	5734
ZNF367	3687	32430
ZNF37BP	8637	39313
ZNF384	3407	23096
ZNF385B	3395	419631
ZNF395	4797	57112
ZNF410	2623	45905
ZNF414	2307	4490
ZNF419	5542	8388
ZNF428	1162	12406
ZNF430	3886	39417
ZNF44	3236	70198
ZNF444	5565	28295
ZNF446	3922	7214
ZNF451	9478	83462
ZNF467	2843	9407
ZNF468	4405	19640
ZNF471	6266	22372
ZNF48	3234	22003
ZNF502	3270	11189
ZNF503	3205	3935
ZNF511	2004	4249
ZNF512	3703	40249
ZNF513	2144	3556
ZNF524	1260	3117
ZNF529	5238	70503
ZNF529-AS1	2080	21639
ZNF542P	3440	11730
ZNF544	4109	48902
ZNF550	4305	24607
ZNF559	5095	27391
ZNF568	4096	82372
ZNF571	4113	40011
ZNF577	8291	86135
ZNF579	2922	4075
ZNF581	1324	10165
ZNF585A	8572	66008
ZNF586	2695	50285
ZNF593	698	966
ZNF595	2872	34923
ZNF606	4225	26274
ZNF608	6152	111895
ZNF613	3165	21613
ZNF614	4628	17476
ZNF615	4122	16899
ZNF616	4356	26848
ZNF622	1707	14282
ZNF623	6759	20400
ZNF624	4241	33123
ZNF638	6821	158509
ZNF644	5702	106975
ZNF652	11628	73268
ZNF653	2154	22413
ZNF654	6460	85406
ZNF658B	3408	65071
ZNF664	5108	43595
ZNF672	3045	11308
ZNF675	4227	161590
ZNF681	6497	19697
ZNF700	3113	25706
ZNF706	3502	28316
ZNF710-AS1	2133	7696
ZNF718	3647	77803
ZNF726P1	1931	70371
ZNF749	4207	11777
ZNF75A	3989	13447
ZNF76	4651	37077
ZNF761	4061	29879
ZNF764	2846	4611
ZNF770	5439	9947
ZNF771	2415	23695
ZNF775	2261	29841
ZNF777	3172	29700
ZNF787	1940	33930
ZNF790	3040	33360
ZNF821	1987	35657
ZNF83	4442	96437
ZNF830	2238	2238
ZNF836	4076	17780
ZNF84	7162	26013
ZNF844	6588	16835
ZNF845	6348	23158
ZNF862	6942	29105
ZNF876P	2598	43376
ZNF880	2258	15879
ZNF91	5400	90481
ZNF92	3165	27338
ZNHIT1	3958	6026
ZNHIT2	1299	1299
ZNHIT3	4420	12682
ZNRD2	1077	3483
ZNRF2	3167	83093
ZPR1	6539	14241
ZRANB1	5695	46067
ZRANB2	3677	17999
ZSCAN16	1279	5474
ZSCAN18	5729	34590
ZSCAN5A	3562	148714
ZSCAN9	2171	8602
ZSWIM6	5518	213915
ZSWIM8	6062	16192
ZUP1	2167	33177
ZW10	2873	40549
ZWILCH	3595	45172
ZWINT	1961	4047
ZXDC	4639	38291
ZYX	2228	9817
ZZZ3	6412	121004
